,review_tombstone_id,review_url,picker_index,title,score,best_new_music,best_new_reissue
3142,/reviews/albums/16765-song-cycle-discover-america-clang-of-the-yankee-reaper/-1,/reviews/albums/16765-song-cycle-discover-america-clang-of-the-yankee-reaper/,1,Discover America,8.5,0.0,1.0
3143,/reviews/albums/16765-song-cycle-discover-america-clang-of-the-yankee-reaper/-2,/reviews/albums/16765-song-cycle-discover-america-clang-of-the-yankee-reaper/,2,Clang of the Yankee Reaper,7.7,0.0,0.0
3144,/reviews/albums/maluma-papi-juancho/-0,/reviews/albums/maluma-papi-juancho/,0,Papi Juancho,6.6,0.0,0.0
3145,/reviews/albums/19046-kalle-mattson-someday-the-moon-will-be-gold/-0,/reviews/albums/19046-kalle-mattson-someday-the-moon-will-be-gold/,0,"Someday, the Moon Will Be Gold",7.6,0.0,0.0
3146,/reviews/albums/16118-bobby-charles/-0,/reviews/albums/16118-bobby-charles/,0,Bobby Charles,8.6,0.0,0.0
3147,/reviews/albums/9627-songs-from-before/-0,/reviews/albums/9627-songs-from-before/,0,Songs From Before,8.3,0.0,
3148,/reviews/albums/21403-king-stays-king/-0,/reviews/albums/21403-king-stays-king/,0,King Stays King,5.7,0.0,0.0
3149,/reviews/albums/18984-modern-baseball-youre-gonna-miss-it-all/-0,/reviews/albums/18984-modern-baseball-youre-gonna-miss-it-all/,0,You're Gonna Miss It All,7.2,0.0,0.0
3150,/reviews/albums/lucas-fall-in-love-ep/-0,/reviews/albums/lucas-fall-in-love-ep/,0,Fall in Love EP,7.0,0.0,0.0
3151,/reviews/albums/2155-neat-neat-neat-the-alternative-anthology/-0,/reviews/albums/2155-neat-neat-neat-the-alternative-anthology/,0,Neat Neat Neat: The Alternative Anthology,7.5,0.0,
3152,/reviews/albums/9924-hats-off-to-the-buskers/-0,/reviews/albums/9924-hats-off-to-the-buskers/,0,Hats Off to the Buskers,6.2,0.0,
3153,/reviews/albums/11817-wings-beneath-the-sillscasket-city-wolves/-0,/reviews/albums/11817-wings-beneath-the-sillscasket-city-wolves/,0,Wings Beneath the Sills/Casket City Wolves,8.4,0.0,
3154,/reviews/albums/17663-endless-boogie-long-island/-0,/reviews/albums/17663-endless-boogie-long-island/,0,Long Island,6.6,0.0,0.0
3155,/reviews/albums/3164-creating-patterns/-0,/reviews/albums/3164-creating-patterns/,0,Creating Patterns,7.0,,
3156,/reviews/albums/5131-the-language-of-cities/-0,/reviews/albums/5131-the-language-of-cities/,0,The Language of Cities,7.3,,
3157,/reviews/albums/17989-primal-scream-more-light/-0,/reviews/albums/17989-primal-scream-more-light/,0,More Light,7.7,0.0,0.0
3158,/reviews/albums/12100-earth-to-the-dandy-warhols/-0,/reviews/albums/12100-earth-to-the-dandy-warhols/,0,...Earth to the Dandy Warhols...,3.5,0.0,
3159,/reviews/albums/21063-fidlar-too/-0,/reviews/albums/21063-fidlar-too/,0,Too,5.8,0.0,0.0
3160,/reviews/albums/15636-staring-into-the-sun/-0,/reviews/albums/15636-staring-into-the-sun/,0,Staring Into the Sun,7.2,0.0,0.0
3161,/reviews/albums/8510-soft-sounds/-0,/reviews/albums/8510-soft-sounds/,0,Soft Sounds,7.3,0.0,
3162,/reviews/albums/9020-songs-from-the-year-of-our-demise/-0,/reviews/albums/9020-songs-from-the-year-of-our-demise/,0,Songs From the Year of Our Demise,7.5,0.0,
3163,/reviews/albums/4261-bleed-american/-0,/reviews/albums/4261-bleed-american/,0,Bleed American,3.5,,
3164,/reviews/albums/5259-all-roads-lead-to-salzburg/-0,/reviews/albums/5259-all-roads-lead-to-salzburg/,0,All Roads Lead to Salzburg,7.8,,
3165,/reviews/albums/default-genders-pain-mop-girl-2020/-0,/reviews/albums/default-genders-pain-mop-girl-2020/,0,Pain Mop Girl 2020,7.7,0.0,0.0
3166,/reviews/albums/2952-wet-from-birth/-0,/reviews/albums/2952-wet-from-birth/,0,Wet from Birth,5.5,0.0,
3167,/reviews/albums/2653-treble-tremble/-0,/reviews/albums/2653-treble-tremble/,0,Treble & Tremble,8.0,0.0,
3168,/reviews/albums/ultramarine-signals-into-space/-0,/reviews/albums/ultramarine-signals-into-space/,0,Signals Into Space,7.6,0.0,0.0
3169,/reviews/albums/11034-sea-from-shore/-0,/reviews/albums/11034-sea-from-shore/,0,Sea From Shore,7.2,0.0,
3170,/reviews/albums/12223-hell-and-highwater/-0,/reviews/albums/12223-hell-and-highwater/,0,Hell and Highwater,6.4,0.0,
3171,/reviews/albums/9301-so-this-is-goodbye/-0,/reviews/albums/9301-so-this-is-goodbye/,0,So This Is Goodbye,9.0,1.0,
3172,/reviews/albums/10887-aluminum-lake/-0,/reviews/albums/10887-aluminum-lake/,0,Aluminum Lake,6.7,0.0,
3173,/reviews/albums/10023-quixoticism/-0,/reviews/albums/10023-quixoticism/,0,Quixoticism,6.1,0.0,
3174,/reviews/albums/14522-alls-well-that-ends-ep/-0,/reviews/albums/14522-alls-well-that-ends-ep/,0,All's Well That Ends EP,7.6,0.0,0.0
3175,/reviews/albums/12806-capades/-0,/reviews/albums/12806-capades/,0,Capades,6.4,0.0,0.0
3176,/reviews/albums/13508-a-strange-arrangement/-0,/reviews/albums/13508-a-strange-arrangement/,0,A Strange Arrangement,6.9,0.0,0.0
3177,/reviews/albums/kamasi-washington-heaven-and-earth/-0,/reviews/albums/kamasi-washington-heaven-and-earth/,0,Heaven and Earth,8.8,1.0,0.0
3178,/reviews/albums/7971-film-molecules/-0,/reviews/albums/7971-film-molecules/,0,Film Molecules,7.5,,
3179,/reviews/albums/22616-ecologies-ii-ecosystems-of-excess/-0,/reviews/albums/22616-ecologies-ii-ecosystems-of-excess/,0,Ecologies II: Ecosystems of Excess,6.3,0.0,0.0
3180,/reviews/albums/future-islands-as-long-as-you-are/-0,/reviews/albums/future-islands-as-long-as-you-are/,0,As Long As You Are,6.1,0.0,0.0
3181,/reviews/albums/11038-the-alchemist/-0,/reviews/albums/11038-the-alchemist/,0,The Alchemist,5.8,0.0,
3182,/reviews/albums/19207-loops-haunt-exits/-0,/reviews/albums/19207-loops-haunt-exits/,0,Exits,6.6,0.0,0.0
3183,/reviews/albums/1130-silent-alarm/-0,/reviews/albums/1130-silent-alarm/,0,Silent Alarm,8.9,1.0,
3184,/reviews/albums/6418-de-mel-de-melao-ep/-0,/reviews/albums/6418-de-mel-de-melao-ep/,0,"De Mel, De Melão EP",7.9,,
3185,/reviews/albums/11658-12-great-remixes-for-11-great-artists-2001-2007fabric-38/-0,/reviews/albums/11658-12-great-remixes-for-11-great-artists-2001-2007fabric-38/,0,12 Great Remixes For 11 Great Artists 2001 - 2007,6.3,0.0,
3186,/reviews/albums/11658-12-great-remixes-for-11-great-artists-2001-2007fabric-38/-1,/reviews/albums/11658-12-great-remixes-for-11-great-artists-2001-2007fabric-38/,1,Fabric 38,6.9,0.0,
3187,/reviews/albums/songs-ohia-love-and-work-the-lioness-sessions/-0,/reviews/albums/songs-ohia-love-and-work-the-lioness-sessions/,0,Love & Work: The Lioness Sessions,8.7,0.0,1.0
3188,/reviews/albums/9947-imaginary-volcano/-0,/reviews/albums/9947-imaginary-volcano/,0,Imaginary Volcano,7.2,0.0,
3189,/reviews/albums/11611-violets/-0,/reviews/albums/11611-violets/,0,Violets,6.7,0.0,
3190,/reviews/albums/16843-graceland-25th-anniversary-edition/-0,/reviews/albums/16843-graceland-25th-anniversary-edition/,0,Graceland: 25th Anniversary Edition,9.2,0.0,1.0
3191,/reviews/albums/12710-havent-slept-all-year/-0,/reviews/albums/12710-havent-slept-all-year/,0,Haven't Slept All Year,7.0,0.0,0.0
3192,/reviews/albums/5918-holes-in-the-valley/-0,/reviews/albums/5918-holes-in-the-valley/,0,Holes in the Valley,5.4,0.0,
3193,/reviews/albums/20409-sympathy/-0,/reviews/albums/20409-sympathy/,0,Sympathy,8.0,0.0,0.0
3194,/reviews/albums/hc-mcentire-eno-axis/-0,/reviews/albums/hc-mcentire-eno-axis/,0,Eno Axis,8.1,0.0,0.0
3195,/reviews/albums/20269-setter-of-unseen-snares/-0,/reviews/albums/20269-setter-of-unseen-snares/,0,Setter of Unseen Snares,7.8,0.0,0.0
3196,/reviews/albums/5220-hostile-ambient-takeover/-0,/reviews/albums/5220-hostile-ambient-takeover/,0,Hostile Ambient Takeover,5.6,,
3197,/reviews/albums/hayley-williams-petals-for-armor/-0,/reviews/albums/hayley-williams-petals-for-armor/,0,Petals for Armor,7.2,0.0,0.0
3198,/reviews/albums/3831-something-wicked-this-way-comes/-0,/reviews/albums/3831-something-wicked-this-way-comes/,0,Something Wicked This Way Comes,7.0,,
3199,/reviews/albums/windy-and-carl-allegiance-and-conviction/-0,/reviews/albums/windy-and-carl-allegiance-and-conviction/,0,Allegiance and Conviction,7.2,0.0,0.0
3200,/reviews/albums/5127-pia/-0,/reviews/albums/5127-pia/,0,Pia,4.0,,
3201,/reviews/albums/16437-broda/-0,/reviews/albums/16437-broda/,0,Broda,6.7,0.0,0.0
3202,/reviews/albums/14351-two-agents/-0,/reviews/albums/14351-two-agents/,0,Two Agents,6.5,0.0,0.0
3203,/reviews/albums/prefab-sprout-i-trawl-the-megahertz/-0,/reviews/albums/prefab-sprout-i-trawl-the-megahertz/,0,I Trawl the Megahertz,8.5,0.0,1.0
3204,/reviews/albums/9074-diadem-of-12-stars/-0,/reviews/albums/9074-diadem-of-12-stars/,0,Diadem of 12 Stars,7.7,0.0,
3205,/reviews/albums/14026-masks-ep/-0,/reviews/albums/14026-masks-ep/,0,Masks EP,8.1,0.0,0.0
3206,/reviews/albums/12357-chromes-on-it-ep/-0,/reviews/albums/12357-chromes-on-it-ep/,0,Chrome's On It EP,7.0,0.0,
3207,/reviews/albums/10740-people-take-warning-murder-ballads-disaster-songs-1913-1938/-0,/reviews/albums/10740-people-take-warning-murder-ballads-disaster-songs-1913-1938/,0,"People Take Warning! Murder Ballads & Disaster Songs, 1913-1938",7.2,0.0,
3208,/reviews/albums/against-all-logic-2017-2019/-0,/reviews/albums/against-all-logic-2017-2019/,0,2017 – 2019,7.9,0.0,0.0
3209,/reviews/albums/18667-arcade-fire-reflektor/-0,/reviews/albums/18667-arcade-fire-reflektor/,0,Reflektor,9.2,1.0,0.0
3210,/reviews/albums/13480-backspacer/-0,/reviews/albums/13480-backspacer/,0,Backspacer,4.6,0.0,0.0
3211,/reviews/albums/9539-4533/-0,/reviews/albums/9539-4533/,0,45:33,8.0,0.0,
3212,/reviews/albums/8146-12-memories/-0,/reviews/albums/8146-12-memories/,0,12 Memories,5.1,0.0,
3213,/reviews/albums/7305-when-its-all-over-we-still-have-to-clear-up/-0,/reviews/albums/7305-when-its-all-over-we-still-have-to-clear-up/,0,When It's All Over We Still Have to Clear Up,7.6,0.0,
3214,/reviews/albums/12389-a-hundred-million-suns/-0,/reviews/albums/12389-a-hundred-million-suns/,0,A Hundred Million Suns,4.9,0.0,
3215,/reviews/albums/22754-i-aint-marching-anymore/-0,/reviews/albums/22754-i-aint-marching-anymore/,0,I Ain’t Marching Anymore,8.5,0.0,0.0
3216,/reviews/albums/4680-mayors-of-the-moon/-0,/reviews/albums/4680-mayors-of-the-moon/,0,Mayors of the Moon,7.2,0.0,
3217,/reviews/albums/youngboy-never-broke-again-ai-youngboy/-0,/reviews/albums/youngboy-never-broke-again-ai-youngboy/,0,AI YoungBoy,7.6,0.0,0.0
3218,/reviews/albums/1412-surrender/-0,/reviews/albums/1412-surrender/,0,Surrender,9.0,,
3219,/reviews/albums/10250-dj-kicks/-0,/reviews/albums/10250-dj-kicks/,0,DJ Kicks,8.0,0.0,
3220,/reviews/albums/6768-moon-money-moon-ep/-0,/reviews/albums/6768-moon-money-moon-ep/,0,Moon Money Moon EP,3.4,,
3221,/reviews/albums/12084-you-me/-0,/reviews/albums/12084-you-me/,0,You & Me,8.5,1.0,
3222,/reviews/albums/1820-hells-winter/-0,/reviews/albums/1820-hells-winter/,0,Hell's Winter,8.3,0.0,
3223,/reviews/albums/16225-young-magic-melt/-0,/reviews/albums/16225-young-magic-melt/,0,Melt,6.8,0.0,0.0
3224,/reviews/albums/13973-are-the-roaring-night/-0,/reviews/albums/13973-are-the-roaring-night/,0,Are the Roaring Night,7.8,0.0,0.0
3225,/reviews/albums/2733-fire/-0,/reviews/albums/2733-fire/,0,Fire,4.0,0.0,
3226,/reviews/albums/12377-festival-thyme-ep/-0,/reviews/albums/12377-festival-thyme-ep/,0,Festival Thyme EP,6.2,0.0,
3227,/reviews/albums/22069-alice-bag/-0,/reviews/albums/22069-alice-bag/,0,Alice Bag,7.5,0.0,0.0
3228,/reviews/albums/6143-babys-breadth/-0,/reviews/albums/6143-babys-breadth/,0,Baby's Breadth,8.6,0.0,
3229,/reviews/albums/8461-nuggets-luke-viberts-selection/-0,/reviews/albums/8461-nuggets-luke-viberts-selection/,0,Nuggets: Luke Vibert's Selection,7.6,,
3230,/reviews/albums/14772-cinema-red-and-blue/-0,/reviews/albums/14772-cinema-red-and-blue/,0,Cinema Red and Blue,7.7,0.0,0.0
3231,/reviews/albums/20555-jackie/-0,/reviews/albums/20555-jackie/,0,Jackie,6.8,0.0,0.0
3232,/reviews/albums/great-grandpa-four-of-arrows/-0,/reviews/albums/great-grandpa-four-of-arrows/,0,Four of Arrows,7.4,0.0,0.0
3233,/reviews/albums/19334-sculpture-membrane-pop/-0,/reviews/albums/19334-sculpture-membrane-pop/,0,Membrane Pop,6.9,0.0,0.0
3234,/reviews/albums/19154-amps-for-christ-canyons-cars-and-crows/-0,/reviews/albums/19154-amps-for-christ-canyons-cars-and-crows/,0,Canyons Cars and Crows,7.1,0.0,0.0
3235,/reviews/albums/12229-house-with-no-home/-0,/reviews/albums/12229-house-with-no-home/,0,House With No Home,7.6,0.0,
3236,/reviews/albums/23014-swear-im-good-at-this/-0,/reviews/albums/23014-swear-im-good-at-this/,0,Swear I’m Good at This,5.1,0.0,0.0
3237,/reviews/albums/19429-50-cent-animal-ambition/-0,/reviews/albums/19429-50-cent-animal-ambition/,0,Animal Ambition,4.9,0.0,0.0
3238,/reviews/albums/14558-atalanta-acts-of-god-volume-ii/-0,/reviews/albums/14558-atalanta-acts-of-god-volume-ii/,0,Atalanta (Acts of God) Volume II,7.9,0.0,0.0
3239,/reviews/albums/5515-murrays-revenge/-0,/reviews/albums/5515-murrays-revenge/,0,Murray's Revenge,7.0,0.0,
3240,/reviews/albums/20301-stackin-n-mackin-vol-2/-0,/reviews/albums/20301-stackin-n-mackin-vol-2/,0,Stackin' N Mackin' Vol. 2,7.3,0.0,0.0
3241,/reviews/albums/11949-we-were-enchanted/-0,/reviews/albums/11949-we-were-enchanted/,0,We Were Enchanted,4.8,0.0,
3242,/reviews/albums/16870-car/-0,/reviews/albums/16870-car/,0,C.A.R.,7.6,0.0,0.0
3243,/reviews/albums/11716-outta-sightoutta-mind/-0,/reviews/albums/11716-outta-sightoutta-mind/,0,Outta Sight/Outta Mind,4.0,0.0,
3244,/reviews/albums/fatima-al-qadiri-medieval-femme/-0,/reviews/albums/fatima-al-qadiri-medieval-femme/,0,Medieval Femme,7.7,0.0,0.0
3245,/reviews/albums/16942-mungodelics/-0,/reviews/albums/16942-mungodelics/,0,Mungodelics,7.1,0.0,0.0
3246,/reviews/albums/9813-find-shelter/-0,/reviews/albums/9813-find-shelter/,0,Find Shelter,6.8,0.0,
3247,/reviews/albums/11076-terrific-seasons/-0,/reviews/albums/11076-terrific-seasons/,0,Terrific Seasons,7.2,0.0,
3248,/reviews/albums/21561-full-circle/-0,/reviews/albums/21561-full-circle/,0,Full Circle,8.0,0.0,0.0
3249,/reviews/albums/12447-eccentric-soul-the-young-disciples/-0,/reviews/albums/12447-eccentric-soul-the-young-disciples/,0,Eccentric Soul: The Young Disciples,8.2,0.0,
3250,/reviews/albums/16544-actress-rip/-0,/reviews/albums/16544-actress-rip/,0,R.I.P.,8.5,1.0,0.0
3251,/reviews/albums/12428-stereo-image/-0,/reviews/albums/12428-stereo-image/,0,Stereo Image,4.0,0.0,
3252,/reviews/albums/5485-no-p-or-d/-0,/reviews/albums/5485-no-p-or-d/,0,No P. or D.,8.8,,
3253,/reviews/albums/21078-no-no/-0,/reviews/albums/21078-no-no/,0,No No,6.8,0.0,0.0
3254,/reviews/albums/20259-fresh-blood/-0,/reviews/albums/20259-fresh-blood/,0,Fresh Blood,6.7,0.0,0.0
3255,/reviews/albums/eartheater-phoenix-flames-are-dew-upon-my-skin/-0,/reviews/albums/eartheater-phoenix-flames-are-dew-upon-my-skin/,0,Phoenix: Flames Are Dew Upon My Skin,7.8,0.0,0.0
3256,/reviews/albums/17127-alight-in-ashes/-0,/reviews/albums/17127-alight-in-ashes/,0,Alight in Ashes,7.7,0.0,0.0
3257,/reviews/albums/7594-the-suntanama/-0,/reviews/albums/7594-the-suntanama/,0,The Suntanama,3.3,,
3258,/reviews/albums/12422-body-language-vol-7/-0,/reviews/albums/12422-body-language-vol-7/,0,Body Language Vol. 7,7.0,0.0,
3259,/reviews/albums/10344-icky-thump/-0,/reviews/albums/10344-icky-thump/,0,Icky Thump,8.0,0.0,
3260,/reviews/albums/mhd-19/-0,/reviews/albums/mhd-19/,0,19,7.5,0.0,0.0
3261,/reviews/albums/20760-the-beyond-where-the-giants-roam/-0,/reviews/albums/20760-the-beyond-where-the-giants-roam/,0,The Beyond / Where the Giants Roam,8.3,1.0,0.0
3262,/reviews/albums/3069-the-man-on-the-burning-tightrope/-0,/reviews/albums/3069-the-man-on-the-burning-tightrope/,0,The Man on the Burning Tightrope,5.7,0.0,
3263,/reviews/albums/9930-to-go-home/-0,/reviews/albums/9930-to-go-home/,0,To Go Home,5.7,0.0,
3264,/reviews/albums/12566-titan-its-all-pop/-0,/reviews/albums/12566-titan-its-all-pop/,0,Titan: It's All Pop!,8.0,0.0,0.0
3265,/reviews/albums/12711-i-want-to-go-where-things-are-beautiful/-0,/reviews/albums/12711-i-want-to-go-where-things-are-beautiful/,0,I Want to Go Where Things Are Beautiful,8.8,0.0,0.0
3266,/reviews/albums/7483-get-well-soon/-0,/reviews/albums/7483-get-well-soon/,0,Get Well Soon,7.6,0.0,
3267,/reviews/albums/21909-coloring-book/-0,/reviews/albums/21909-coloring-book/,0,Coloring Book,9.1,1.0,0.0
3268,/reviews/albums/17545-in-focus/-0,/reviews/albums/17545-in-focus/,0,In Focus?,7.6,0.0,0.0
3269,/reviews/albums/15988-total-decay-ep/-0,/reviews/albums/15988-total-decay-ep/,0,Total Decay EP,7.8,0.0,0.0
3270,/reviews/albums/19840-objekt-flatland/-0,/reviews/albums/19840-objekt-flatland/,0,Flatland,8.0,0.0,0.0
3271,/reviews/albums/5630-trials-errors/-0,/reviews/albums/5630-trials-errors/,0,Trials & Errors,5.7,0.0,
3272,/reviews/albums/17456-black-pleasure/-0,/reviews/albums/17456-black-pleasure/,0,Black Pleasure,6.1,0.0,0.0
3273,/reviews/albums/scott-hirsch-lost-time-behind-the-moon/-0,/reviews/albums/scott-hirsch-lost-time-behind-the-moon/,0,Lost Time Behind the Moon,7.5,0.0,0.0
3274,/reviews/albums/16934-afar/-0,/reviews/albums/16934-afar/,0,Afar,7.3,0.0,0.0
3275,/reviews/albums/14554-let-it-sway/-0,/reviews/albums/14554-let-it-sway/,0,Let It Sway,6.8,0.0,0.0
3276,/reviews/albums/6999-airdrawndagger/-0,/reviews/albums/6999-airdrawndagger/,0,Airdrawndagger,2.5,,
3277,/reviews/albums/15976-for-the-glory/-0,/reviews/albums/15976-for-the-glory/,0,For the Glory,7.9,0.0,0.0
3278,/reviews/albums/13848-real-life-is-no-cool/-0,/reviews/albums/13848-real-life-is-no-cool/,0,Real Life Is No Cool,8.1,0.0,0.0
3279,/reviews/albums/7068-breakfast-with-girls/-0,/reviews/albums/7068-breakfast-with-girls/,0,Breakfast with Girls,6.5,,
3280,/reviews/albums/1810-the-future-embrace/-0,/reviews/albums/1810-the-future-embrace/,0,The Future Embrace,6.4,0.0,
3281,/reviews/albums/13240-saskamodie/-0,/reviews/albums/13240-saskamodie/,0,Saskamodie,8.0,0.0,0.0
3282,/reviews/albums/23109-at-what-cost/-0,/reviews/albums/23109-at-what-cost/,0,At What Cost,7.5,0.0,0.0
3283,/reviews/albums/2699-kalte-sterne-early-recordings/-0,/reviews/albums/2699-kalte-sterne-early-recordings/,0,Kalte Sterne: Early Recordings,7.7,0.0,
3284,/reviews/albums/22142-25-years-of-musical-deviance/-0,/reviews/albums/22142-25-years-of-musical-deviance/,0,Meshuggah EP,4.0,0.0,0.0
3285,/reviews/albums/22142-25-years-of-musical-deviance/-1,/reviews/albums/22142-25-years-of-musical-deviance/,1,Contradictions Collapse,5.2,0.0,0.0
3286,/reviews/albums/22142-25-years-of-musical-deviance/-2,/reviews/albums/22142-25-years-of-musical-deviance/,2,None EP,6.0,0.0,0.0
3287,/reviews/albums/22142-25-years-of-musical-deviance/-3,/reviews/albums/22142-25-years-of-musical-deviance/,3,Destroy Erase Improve,7.9,0.0,0.0
3288,/reviews/albums/22142-25-years-of-musical-deviance/-4,/reviews/albums/22142-25-years-of-musical-deviance/,4,Chaosphere,8.6,0.0,0.0
3289,/reviews/albums/22142-25-years-of-musical-deviance/-5,/reviews/albums/22142-25-years-of-musical-deviance/,5,Nothing,8.1,0.0,0.0
3290,/reviews/albums/22142-25-years-of-musical-deviance/-6,/reviews/albums/22142-25-years-of-musical-deviance/,6,I EP,8.3,0.0,0.0
3291,/reviews/albums/22142-25-years-of-musical-deviance/-7,/reviews/albums/22142-25-years-of-musical-deviance/,7,Catch Thirtythree,7.2,0.0,0.0
3292,/reviews/albums/22142-25-years-of-musical-deviance/-8,/reviews/albums/22142-25-years-of-musical-deviance/,8,obZen,8.8,0.0,0.0
3293,/reviews/albums/22142-25-years-of-musical-deviance/-9,/reviews/albums/22142-25-years-of-musical-deviance/,9,Koloss,8.2,0.0,0.0
3294,/reviews/albums/15479-pre-serene-thee-oneironauts/-0,/reviews/albums/15479-pre-serene-thee-oneironauts/,0,Pre Serene: Thee Oneironauts,4.9,0.0,0.0
3295,/reviews/albums/6699-pretty-in-black/-0,/reviews/albums/6699-pretty-in-black/,0,Pretty in Black,6.8,0.0,
3296,/reviews/albums/7500-abc-music-the-radio-1-sessions/-0,/reviews/albums/7500-abc-music-the-radio-1-sessions/,0,ABC Music: The Radio 1 Sessions,8.0,0.0,
3297,/reviews/albums/3685-hearts-and-unicorns/-0,/reviews/albums/3685-hearts-and-unicorns/,0,Hearts and Unicorns,6.8,0.0,
3298,/reviews/albums/14698-home-sweet-mobile-home/-0,/reviews/albums/14698-home-sweet-mobile-home/,0,Home Sweet Mobile Home,5.7,0.0,0.0
3299,/reviews/albums/22869-lifestyles-of-the-laptop-cafe/-0,/reviews/albums/22869-lifestyles-of-the-laptop-cafe/,0,Lifestyles of the Laptop Café,8.8,0.0,1.0
3300,/reviews/albums/22979-youngish-american/-0,/reviews/albums/22979-youngish-american/,0,Youngish American,4.6,0.0,0.0
3301,/reviews/albums/464-folkloric-feel/-0,/reviews/albums/464-folkloric-feel/,0,Folkloric Feel,7.7,0.0,
3302,/reviews/albums/15912-total-babes-swimming-through-sunlight/-0,/reviews/albums/15912-total-babes-swimming-through-sunlight/,0,Swimming Through Sunlight,6.6,0.0,0.0
3303,/reviews/albums/9167-queries/-0,/reviews/albums/9167-queries/,0,Queries,7.8,0.0,
3304,/reviews/albums/12597-glasvegas/-0,/reviews/albums/12597-glasvegas/,0,Glasvegas,6.0,0.0,0.0
3305,/reviews/albums/lana-del-rey-norman-fucking-rockwell/-0,/reviews/albums/lana-del-rey-norman-fucking-rockwell/,0,Norman Fucking Rockwell!,9.4,1.0,0.0
3306,/reviews/albums/gulfer-dog-bless/-0,/reviews/albums/gulfer-dog-bless/,0,Dog Bless,7.4,0.0,0.0
3307,/reviews/albums/szun-waves-new-hymn-to-freedom/-0,/reviews/albums/szun-waves-new-hymn-to-freedom/,0,New Hymn to Freedom,7.2,0.0,0.0
3308,/reviews/albums/3613-now-more-than-ever/-0,/reviews/albums/3613-now-more-than-ever/,0,"Now, More Than Ever",8.2,0.0,
3309,/reviews/albums/9372-transparent-things/-0,/reviews/albums/9372-transparent-things/,0,Transparent Things,8.3,1.0,
3310,/reviews/albums/15272-live-on-i-5/-0,/reviews/albums/15272-live-on-i-5/,0,Live on I-5,2.6,0.0,0.0
3311,/reviews/albums/18078-shannon-and-the-clams-dreams-in-the-rat-house/-0,/reviews/albums/18078-shannon-and-the-clams-dreams-in-the-rat-house/,0,Dreams in the Rat House,7.1,0.0,0.0
3312,/reviews/albums/9478-on-leaving/-0,/reviews/albums/9478-on-leaving/,0,On Leaving,7.5,0.0,
3313,/reviews/albums/holger-czukay-cinema/-0,/reviews/albums/holger-czukay-cinema/,0,Cinema,9.0,0.0,1.0
3314,/reviews/albums/11775-run-into-flowers-ep-0078h-ep/-0,/reviews/albums/11775-run-into-flowers-ep-0078h-ep/,0,Run into Flowers EP,6.8,0.0,
3315,/reviews/albums/11775-run-into-flowers-ep-0078h-ep/-1,/reviews/albums/11775-run-into-flowers-ep-0078h-ep/,1,0078h EP,7.3,0.0,
3316,/reviews/albums/7752-lay-of-the-land/-0,/reviews/albums/7752-lay-of-the-land/,0,Lay of the Land,5.6,0.0,
3317,/reviews/albums/13687-shape-of-the-shape/-0,/reviews/albums/13687-shape-of-the-shape/,0,Shape of the Shape,7.6,0.0,0.0
3318,/reviews/albums/12209-lightbulbs/-0,/reviews/albums/12209-lightbulbs/,0,Lightbulbs,6.6,0.0,
3319,/reviews/albums/20608-bleeder/-0,/reviews/albums/20608-bleeder/,0,Bleeder,7.4,0.0,0.0
3320,/reviews/albums/11267-stainless-style/-0,/reviews/albums/11267-stainless-style/,0,Stainless Style,7.7,0.0,
3321,/reviews/albums/4926-necrophones/-0,/reviews/albums/4926-necrophones/,0,Necrophones,6.0,,
3322,/reviews/albums/6567-oak-or-rock/-0,/reviews/albums/6567-oak-or-rock/,0,Oak or Rock,7.5,0.0,
3323,/reviews/albums/11039-quantum-fucking/-0,/reviews/albums/11039-quantum-fucking/,0,Quantum Fucking,7.5,0.0,
3324,/reviews/albums/8109-a-picturesque-view-ignored/-0,/reviews/albums/8109-a-picturesque-view-ignored/,0,"A Picturesque View, Ignored",8.0,0.0,
3325,/reviews/albums/9609-immer-2/-0,/reviews/albums/9609-immer-2/,0,Immer 2,7.6,0.0,
3326,/reviews/albums/17218-mars/-0,/reviews/albums/17218-mars/,0,Mars,7.0,0.0,0.0
3327,/reviews/albums/10137-twelve/-0,/reviews/albums/10137-twelve/,0,Twelve,2.7,0.0,
3328,/reviews/albums/5660-den-gatfulla-manniskan/-0,/reviews/albums/5660-den-gatfulla-manniskan/,0,Den Gåtfulla Människan,8.0,0.0,
3329,/reviews/albums/kate-bush-the-sensual-world/-0,/reviews/albums/kate-bush-the-sensual-world/,0,The Sensual World,9.4,0.0,0.0
3330,/reviews/albums/9739-working-nine-to-wolf/-0,/reviews/albums/9739-working-nine-to-wolf/,0,Working Nine to Wolf,6.9,0.0,
3331,/reviews/albums/18281-cfcf-music-for-objects-ep/-0,/reviews/albums/18281-cfcf-music-for-objects-ep/,0,Music for Objects EP,7.3,0.0,0.0
3332,/reviews/albums/10826-threads-rope-spell-making-your-bones/-0,/reviews/albums/10826-threads-rope-spell-making-your-bones/,0,Threads Rope Spell Making Your Bones,7.2,0.0,
3333,/reviews/albums/soul-glo-songs-to-yeet-at-the-sun-ep/-0,/reviews/albums/soul-glo-songs-to-yeet-at-the-sun-ep/,0,Songs to Yeet at the Sun EP,8.1,0.0,0.0
3334,/reviews/albums/mark-pritchard-the-four-worlds/-0,/reviews/albums/mark-pritchard-the-four-worlds/,0,The Four Worlds,7.6,0.0,0.0
