,review_tombstone_id,release_year
4118,/reviews/albums/chris-stapleton-from-a-room-volume-1-volume-2/-0,2017
4119,/reviews/albums/chris-stapleton-from-a-room-volume-1-volume-2/-1,2017
4120,/reviews/albums/ilsa-corpse-fortress/-0,2018
4121,/reviews/albums/8770-greatest-hits-vol-3/-0,2003
4122,/reviews/albums/13773-kitsune-maison-8/-0,2009
4123,/reviews/albums/ryuichi-sakamoto-bttb-20th-anniversary-edition/-0,2019
4124,/reviews/albums/22836-fin/-0,2017
4125,/reviews/albums/22372-coming-home-original-ghanaian-highlife-afrobeat-classics-1967-1981/-0,2016
4126,/reviews/albums/13065-21st-century-21st-year/-0,2009
4127,/reviews/albums/20953-artificial-dance/-0,2015
4128,/reviews/albums/14382-southern-gothic/-0,2010
4129,/reviews/albums/22777-culture/-0,2017
4130,/reviews/albums/9455-the-lemonheads/-0,2006
4131,/reviews/albums/niall-horan-heartbreak-weather/-0,2020
4132,/reviews/albums/ovrkast-try-again/-0,2020
4133,/reviews/albums/9412-talk-to-la-bomb/-0,2006
4134,/reviews/albums/12802-real-recognize-real/-0,2009
4135,/reviews/albums/1350-static-delusions-and-stone-still-days/-0,2002
4136,/reviews/albums/7403-arena-hostile-ep/-0,2001
4137,/reviews/albums/14513-jungle-music-mixed-with-love-essential-unreleased-remixes-1976-1986/-0,2010
4138,/reviews/albums/deeper-deeper/-0,2018
4139,/reviews/albums/t-rex-the-slider/-0,1972
4140,/reviews/albums/17616-waiting-for-something-to-happen/-0,2013
4141,/reviews/albums/4011-stars-of-cctv/-0,2005
4142,/reviews/albums/various-artists-country-funk-volume-iii-1975-1982/-0,2021
4143,/reviews/albums/fontaines-dc-a-heros-death/-0,2020
4144,/reviews/albums/20968-tetrachromat-ep/-0,2015
4145,/reviews/albums/nines-crop-circle/-0,2018
4146,/reviews/albums/9399-pieces-of-the-people-we-love/-0,2006
4147,/reviews/albums/13283-troubled-shaken-etc/-0,2009
4148,/reviews/albums/18915-ceo-wonderland/-0,2014
4149,/reviews/albums/pianos-become-the-teeth-wait-for-love/-0,2018
4150,/reviews/albums/10126-part-two-the-endless-not/-0,2007
4151,/reviews/albums/18042-majical-cloudz-impersonator/-0,2013
4152,/reviews/albums/so-stressed-pale-lemon/-0,2018
4153,/reviews/albums/13326-jj-n-2/-0,2009
4154,/reviews/albums/bj-nilsen-live-at-konzerthaus-vienna-06-12-03/-0,2004
4155,/reviews/albums/19535-luke-abbott-wysing-forest/-0,2014
4156,/reviews/albums/8291-jac/-0,2005
4157,/reviews/albums/10045-night-of-the-furies/-0,2007
4158,/reviews/albums/18177-rodan-fifteen-quiet-years/-0,2013
4159,/reviews/albums/7891-garden-state/-0,2004
4160,/reviews/albums/fred-thomas-aftering/-0,2018
4161,/reviews/albums/the-yawpers-boy-in-a-well/-0,2017
4162,/reviews/albums/10419-5-years-get-physical/-0,2007
4163,/reviews/albums/10850-little-kingdom/-0,2007
4164,/reviews/albums/21706-collegrove/-0,2016
4165,/reviews/albums/15197-bridge-over-troubled-water/-0,1970
4166,/reviews/albums/15197-bridge-over-troubled-water/-0,2011
4167,/reviews/albums/18591-ariana-grande-yours-truly/-0,2013
4168,/reviews/albums/21489-promise-everything/-0,2016
4169,/reviews/albums/15598-drums-between-the-bells/-0,2011
4170,/reviews/albums/18718-polica-shulamith/-0,2013
4171,/reviews/albums/16710-i-like-to-keep-myself-in-pain/-0,2012
4172,/reviews/albums/todd-rundgren-somethinganything-a-wizard-a-true-star/-0,1972
4173,/reviews/albums/todd-rundgren-somethinganything-a-wizard-a-true-star/-1,1973
4174,/reviews/albums/14639-sometimes-the-blues-is-just-a-passing-bird-ep/-0,2010
4175,/reviews/albums/youngboy-never-broke-again-38-baby-2/-0,2020
4176,/reviews/albums/bill-orcutt-bill-orcutt/-0,2017
4177,/reviews/albums/18210-the-drum-contact/-0,2013
4178,/reviews/albums/16159-five-years-with-the-sun/-0,2012
4179,/reviews/albums/3736-you-can-feel-me/-0,2003
4180,/reviews/albums/various-artists-wxaxrxp-sessions/-0,2019
4181,/reviews/albums/kings-of-convenience-peace-or-love/-0,2021
4182,/reviews/albums/6332-rest-proof-clockwork/-0,1999
4183,/reviews/albums/patio-essentials/-0,2019
4184,/reviews/albums/10339-omns/-0,2007
4185,/reviews/albums/various-artists-habibi-funk-an-eclectic-selection-of-music-from-the-arab-world/-0,2017
4186,/reviews/albums/22008-professional-sunflow/-0,2016
4187,/reviews/albums/17315-dreams-and-nightmares/-0,2012
4188,/reviews/albums/22511-coconut-oil/-0,2016
4189,/reviews/albums/i-love-your-lifestyle-the-movie/-0,2019
4190,/reviews/albums/19369-david-lang-love-fail/-0,2014
4191,/reviews/albums/these-new-puritans-inside-the-rose/-0,2019
4192,/reviews/albums/13669-pyramids-with-nadja/-0,2009
4193,/reviews/albums/21059-samantha/-0,2015
4194,/reviews/albums/1065-songs-for-dustmites/-0,2003
4195,/reviews/albums/15612-116-rising/-0,2011
4196,/reviews/albums/21003-no-no-no/-0,2015
4197,/reviews/albums/10890-mothership/-0,2007
4198,/reviews/albums/13998-in-stereo/-0,2010
4199,/reviews/albums/4043-songbird-suite/-0,2002
4200,/reviews/albums/20345-glitterbug/-0,2015
4201,/reviews/albums/8356-rhythmix/-0,2002
4202,/reviews/albums/21918-the-complete-prestige-10-inch-lp-collection/-0,2016
4203,/reviews/albums/3089-motor-city-madness-the-ultimate-funkadelic-compilation/-0,2003
4204,/reviews/albums/4368-reality-check/-0,2006
4205,/reviews/albums/3360-drowning-in-a-sea-of-love/-0,2006
4206,/reviews/albums/13945-standing-on-top-of-utopia/-0,2010
4207,/reviews/albums/13506-unmap/-0,2009
4208,/reviews/albums/mr-eazi-something-else-ep/-0,2021
4209,/reviews/albums/23026-sorcerer/-0,2017
4210,/reviews/albums/22607-we-got-it-from-here-thank-you-4-your-service/-0,2016
4211,/reviews/albums/5582-get-away-from-me/-0,2004
4212,/reviews/albums/4647-left-handed-ep/-0,2003
4213,/reviews/albums/john-tejada-dead-start-program/-0,2018
4214,/reviews/albums/ty-dolla-dollarign-jeremih-mihty/-0,2018
4215,/reviews/albums/2388-drums-of-death/-0,2005
4216,/reviews/albums/18368-pinkish-black-razed-to-the-ground/-0,2013
4217,/reviews/albums/12849-touchdown/-0,2009
4218,/reviews/albums/14511-candle-to-your-eyes/-0,2010
4219,/reviews/albums/22383-furfour/-0,2016
4220,/reviews/albums/various-artists-woodstock-back-to-the-garden-the-definitive-50th-anniversary-archive/-0,2019
4221,/reviews/albums/15960-the-duke-spirit/-0,2011
4222,/reviews/albums/patrick-paige-ii-letters-of-irrelevance/-0,2018
4223,/reviews/albums/18957-guided-by-voices-motivational-jumpsuit/-0,2014
4224,/reviews/albums/6081-all-your-faded-things/-0,2003
4225,/reviews/albums/j-e-t-s-zoospa/-0,2019
4226,/reviews/albums/foodman-aru-otoko-no-densetsu/-0,2018
4227,/reviews/albums/sonic-youth-a-thousand-leaves/-0,1998
4228,/reviews/albums/8609-all-request-live/-0,2003
4229,/reviews/albums/15735-widowspeak/-0,2011
4230,/reviews/albums/3641-black-holes-in-the-sand/-0,2004
4231,/reviews/albums/auscultation-iii/-0,2020
4232,/reviews/albums/11271-i-shall-exterminate-everything-around-me-that-restricts-me-from-being-the-master/-0,2007
4233,/reviews/albums/16076-med-classic/-0,2011
4234,/reviews/albums/13161-the-ecstatic/-0,2009
4235,/reviews/albums/18020-cathedral-the-last-spire/-0,2013
4236,/reviews/albums/10898-read-burn-03/-0,2007
4237,/reviews/albums/75-dollar-bill-i-was-real/-0,2019
4238,/reviews/albums/18380-earl-sweatshirt-doris/-0,2013
4239,/reviews/albums/20799-no-life-for-me/-0,2015
4240,/reviews/albums/18727-action-bronson-blue-chips-2/-0,2013
4241,/reviews/albums/2536-the-getty-address/-0,2005
4242,/reviews/albums/5558-hurricane-bar/-0,2005
4243,/reviews/albums/17999-justice-access-all-arenas/-0,2013
4244,/reviews/albums/22256-mangy-love/-0,2016
4245,/reviews/albums/10669-the-western-lands/-0,2007
4246,/reviews/albums/8428-livro/-0,1999
4247,/reviews/albums/emotional-oranges-the-juice-vol-ii/-0,2019
4248,/reviews/albums/post-animal-when-i-think-of-you-in-a-castle/-0,2018
4249,/reviews/albums/squarepusher-feed-me-weird-things-25th-anniversary-edition/-0,2021
4250,/reviews/albums/6046-daybreaker/-0,2002
4251,/reviews/albums/9632-ensemble/-0,2006
4252,/reviews/albums/21809-bis-001-020/-0,2016
4253,/reviews/albums/2065-the-complete-motown-singles-vol-2-1962/-0,2005
4254,/reviews/albums/13809-by-the-throat/-0,2009
4255,/reviews/albums/16322-808-mafia-808-mafia/-0,2012
4256,/reviews/albums/17258-local-business/-0,2012
4257,/reviews/albums/20891-empire/-0,1998
4258,/reviews/albums/20891-empire/-0,2015
4259,/reviews/albums/20891-empire/-1,2001
4260,/reviews/albums/20891-empire/-1,2015
4261,/reviews/albums/4359-who-is-mike-jones/-0,2005
4262,/reviews/albums/1241-califone-ep-1999/-0,2000
4263,/reviews/albums/de-la-soul-3-feet-high-and-rising/-0,1989
4264,/reviews/albums/17732-the-mirror-reflecting-part-2-excavation/-0,2013
4265,/reviews/albums/14572-sand-lines-the-georgia-theatre-sessions-may-20th24th-2008/-0,2010
4266,/reviews/albums/13310-golden-oldies-shitgaze-anthems/-0,2009
4267,/reviews/albums/13310-golden-oldies-shitgaze-anthems/-1,2009
4268,/reviews/albums/23137-no-shape/-0,2017
4269,/reviews/albums/13058-foxbase-alpha-continental/-0,1991
4270,/reviews/albums/13058-foxbase-alpha-continental/-0,2009
4271,/reviews/albums/13058-foxbase-alpha-continental/-1,2009
4272,/reviews/albums/11932-fire-songs/-0,2008
4273,/reviews/albums/abba-gold-greatest-hits/-0,1992
4274,/reviews/albums/13671-all-shall-fall/-0,2009
4275,/reviews/albums/12195-mugiboogie/-0,2008
4276,/reviews/albums/popcaan-vanquish/-0,2019
4277,/reviews/albums/21218-peoples-instinctive-travels-and-the-paths-of-rhythm/-0,1990
4278,/reviews/albums/21218-peoples-instinctive-travels-and-the-paths-of-rhythm/-0,2015
4279,/reviews/albums/23012-heartless/-0,2017
4280,/reviews/albums/14439-flesh-tone/-0,2010
4281,/reviews/albums/1828-please-come-back-ep/-0,2006
4282,/reviews/albums/21039-fading-frontier/-0,2015
4283,/reviews/albums/12685-hush/-0,2009
4284,/reviews/albums/hailu-mergia-lala-belu/-0,2018
4285,/reviews/albums/15581-shangri-la/-0,2011
4286,/reviews/albums/1123-fire-in-the-hole/-0,2004
4287,/reviews/albums/5615-special-herbs-vol-3-8/-0,2003
4288,/reviews/albums/5615-special-herbs-vol-3-8/-0,2004
4289,/reviews/albums/15944-noel-gallaghers-high-flying-birds-st/-0,2011
4290,/reviews/albums/11265-the-hits/-0,2008
4291,/reviews/albums/sun-araw-rock-sutra/-0,2020
4292,/reviews/albums/15526-random-axe/-0,2011
4293,/reviews/albums/18297-jackson-scott-melbourne/-0,2013
4294,/reviews/albums/17391-onifc/-0,2012
4295,/reviews/albums/22861-unfold/-0,2017
4296,/reviews/albums/5372-iii/-0,2002
4297,/reviews/albums/lindstrom-on-a-clear-day-i-can-see-you-forever/-0,2019
4298,/reviews/albums/14097-nonstoperotik/-0,2010
4299,/reviews/albums/3843-the-grotto/-0,2003
4300,/reviews/albums/7471-heart/-0,2003
4301,/reviews/albums/7468-drowaton/-0,2006
4302,/reviews/albums/kimberly-the-people-i-used-to-know/-0,2017
4303,/reviews/albums/moneybagg-yo-2-heartless/-0,2018
4304,/reviews/albums/12214-how-to-walk-away/-0,2008
4305,/reviews/albums/1896-you-dont-need-darkness-to-do-what-you-think-is-right/-0,2002
4306,/reviews/albums/turnover-altogether/-0,2019
4307,/reviews/albums/2445-made-to-love-magic/-0,2004
4308,/reviews/albums/481-acoustica/-0,2005
4309,/reviews/albums/13278-radio-wars/-0,2009
4310,/reviews/albums/tops-sugar-at-the-gate/-0,2017
4311,/reviews/albums/21956-mosey/-0,2016
4312,/reviews/albums/5559-married-alive/-0,2003
4313,/reviews/albums/17114-heavy-mood/-0,2012
4314,/reviews/albums/9625-live-a-little/-0,2006
4315,/reviews/albums/17492-berberian-sound-studio-original-motion-picture-soundtrack/-0,2013
4316,/reviews/albums/roedelius-selbstportrait-wahre-liebe/-0,2020
4317,/reviews/albums/11893-silver-secaucus/-0,1994
4318,/reviews/albums/11893-silver-secaucus/-0,2006
4319,/reviews/albums/11893-silver-secaucus/-1,1996
4320,/reviews/albums/11893-silver-secaucus/-1,2006
4321,/reviews/albums/19796-various-artists-livity-sound-remixes/-0,2014
4322,/reviews/albums/20442-welcome-back-to-milk/-0,2015
4323,/reviews/albums/22583-defy-a-thing-to-be/-0,2016
4324,/reviews/albums/22421-mount-ninji-and-da-nice-time-kid/-0,2016
4325,/reviews/albums/15400-noir/-0,2011
4326,/reviews/albums/18530-trentemller-lost/-0,2013
4327,/reviews/albums/akasha-system-echo-earth/-0,2019
4328,/reviews/albums/8862-tiger-thrush/-0,2003
4329,/reviews/albums/dopolarians-garden-party/-0,2019
4330,/reviews/albums/jessie-ware-glasshouse/-0,2017
4331,/reviews/albums/3352-hello-dear-wind/-0,2005
4332,/reviews/albums/galantis-the-aviary/-0,2017
4333,/reviews/albums/19276-fear-of-men-loom/-0,2014
4334,/reviews/albums/3797-my-love-is-rotten-to-the-core/-0,2002
4335,/reviews/albums/19746-basement-jaxx-junto/-0,2014
4336,/reviews/albums/12980-set-em-wild-set-em-free/-0,2009
4337,/reviews/albums/5186-the-difference-between-me-and-you-is-that-im-not-on-fire/-0,2004
4338,/reviews/albums/11756-bitches-aint-shit-but-good-people-ep-total-bugs-bunny-on-wild-bass-ep/-0,2003
4339,/reviews/albums/11756-bitches-aint-shit-but-good-people-ep-total-bugs-bunny-on-wild-bass-ep/-1,2003
4340,/reviews/albums/big-thief-two-hands/-0,2019
4341,/reviews/albums/20138-further-out/-0,2015
4342,/reviews/albums/20234-the-door-behind-the-door/-0,2015
4343,/reviews/albums/unknown-mortal-orchestra-sex-and-food/-0,2018
4344,/reviews/albums/11256-just-a-little-lovin/-0,2008
4345,/reviews/albums/4624-negrophilia/-0,2005
4346,/reviews/albums/7015-the-fix/-0,2002
4347,/reviews/albums/17558-torres/-0,2013
4348,/reviews/albums/3258-pasted-lakes/-0,2003
4349,/reviews/albums/14986-blurry-blue-mountain/-0,2010
4350,/reviews/albums/3518-i-can-climb-a-tree-i-can-tie-a-knot-i-can-have-a-conversation/-0,2001
4351,/reviews/albums/20023-random-cosmic-violence/-0,2014
4352,/reviews/albums/galya-bisengalieva-ep-one/-0,2018
4353,/reviews/albums/14667-elf-power/-0,2010
4354,/reviews/albums/14447-scared/-0,2010
4355,/reviews/albums/dj-bone-a-piece-of-beyond/-0,2018
4356,/reviews/albums/14505-moses-on-a-snail/-0,2010
4357,/reviews/albums/14035-one-jug-of-wine-two-vessels/-0,2010
4358,/reviews/albums/13089-the-happiness-project/-0,2009
4359,/reviews/albums/broken-social-scene-lets-try-the-after-vol-2-ep/-0,2019
4360,/reviews/albums/12659-dissolver/-0,2009
4361,/reviews/albums/rocketship-thanks-to-you/-0,2019
4362,/reviews/albums/yumi-zouma-truth-or-consequences/-0,2020
4363,/reviews/albums/10342-compass-rose-bouquet/-0,2007
4364,/reviews/albums/22362-red-horse-white-mule-opium-musick-raag-manifestos-jack-rose-i-do-play-rock-and-roll-dr-ragtime-and-his-pals/-0,2008
4365,/reviews/albums/22362-red-horse-white-mule-opium-musick-raag-manifestos-jack-rose-i-do-play-rock-and-roll-dr-ragtime-and-his-pals/-0,2016
4366,/reviews/albums/22362-red-horse-white-mule-opium-musick-raag-manifestos-jack-rose-i-do-play-rock-and-roll-dr-ragtime-and-his-pals/-1,2003
4367,/reviews/albums/22362-red-horse-white-mule-opium-musick-raag-manifestos-jack-rose-i-do-play-rock-and-roll-dr-ragtime-and-his-pals/-1,2016
4368,/reviews/albums/22362-red-horse-white-mule-opium-musick-raag-manifestos-jack-rose-i-do-play-rock-and-roll-dr-ragtime-and-his-pals/-2,2002
4369,/reviews/albums/22362-red-horse-white-mule-opium-musick-raag-manifestos-jack-rose-i-do-play-rock-and-roll-dr-ragtime-and-his-pals/-2,2016
4370,/reviews/albums/22362-red-horse-white-mule-opium-musick-raag-manifestos-jack-rose-i-do-play-rock-and-roll-dr-ragtime-and-his-pals/-3,2004
4371,/reviews/albums/22362-red-horse-white-mule-opium-musick-raag-manifestos-jack-rose-i-do-play-rock-and-roll-dr-ragtime-and-his-pals/-3,2016
4372,/reviews/albums/22362-red-horse-white-mule-opium-musick-raag-manifestos-jack-rose-i-do-play-rock-and-roll-dr-ragtime-and-his-pals/-4,2006
4373,/reviews/albums/22362-red-horse-white-mule-opium-musick-raag-manifestos-jack-rose-i-do-play-rock-and-roll-dr-ragtime-and-his-pals/-4,2016
4374,/reviews/albums/22362-red-horse-white-mule-opium-musick-raag-manifestos-jack-rose-i-do-play-rock-and-roll-dr-ragtime-and-his-pals/-5,2008
4375,/reviews/albums/22362-red-horse-white-mule-opium-musick-raag-manifestos-jack-rose-i-do-play-rock-and-roll-dr-ragtime-and-his-pals/-5,2016
4376,/reviews/albums/19929-kode9-the-spaceape-killing-season-ep/-0,2014
4377,/reviews/albums/9769-together-with-cats/-0,2006
4378,/reviews/albums/kyle-light-of-mine/-0,2018
4379,/reviews/albums/taphari-blind-obedience/-0,2021
4380,/reviews/albums/various-artists-bc35-the-35-year-anniversary-of-bc-studio/-0,2018
4381,/reviews/albums/jessica-pratt-quiet-signs/-0,2019
4382,/reviews/albums/phoebe-bridgers-punisher/-0,2020
4383,/reviews/albums/10373-desire/-0,2007
4384,/reviews/albums/10295-electric-dress/-0,2007
4385,/reviews/albums/trailer-trash-tracys-althaea/-0,2017
4386,/reviews/albums/8075-working-for-the-man-the-best-of-the-island-years-1992-99/-0,2004
4387,/reviews/albums/black-coffee-subconsciously/-0,2021
4388,/reviews/albums/lily-allen-no-shame/-0,2018
4389,/reviews/albums/4951-belladonna/-0,2005
4390,/reviews/albums/20465-before-the-world-was-big/-0,2015
4391,/reviews/albums/19935-buzzcocks-the-way/-0,2014
4392,/reviews/albums/william-eggleston-musik/-0,2017
4393,/reviews/albums/13708-dreamin-man/-0,2009
4394,/reviews/albums/10088-remixes-compiled/-0,2007
4395,/reviews/albums/16013-carrion-crawlerthe-dream/-0,2011
4396,/reviews/albums/14596-the-metallic-year/-0,2010
4397,/reviews/albums/dizzee-rascal-raskit/-0,2017
4398,/reviews/albums/18876-angel-haze-dirty-gold/-0,2014
4399,/reviews/albums/8249-dont-stop-ep/-0,2003
4400,/reviews/albums/22095-blisters-in-the-pit-of-my-heart/-0,2016
4401,/reviews/albums/16019-bad-penny/-0,2011
4402,/reviews/albums/elori-saxl-the-blue-of-distance/-0,2021
4403,/reviews/albums/13210-well-known-pleasures/-0,2009
4404,/reviews/albums/17055-runner/-0,2012
4405,/reviews/albums/11630-hvarfheim/-0,2007
4406,/reviews/albums/13113-music-for-men/-0,2009
4407,/reviews/albums/nathan-salsburg-third/-0,2018
4408,/reviews/albums/19094-the-war-on-drugs-lost-in-the-dream/-0,2014
4409,/reviews/albums/caleb-giles-under-the-shade/-0,2019
4410,/reviews/albums/jon-gibson-songs-and-melodies-1973-1977/-0,2020
4411,/reviews/albums/18944-bibio-the-green-ep/-0,2014
4412,/reviews/albums/21564-benny-hester-benny/-0,1972
4413,/reviews/albums/21564-benny-hester-benny/-0,2016
4414,/reviews/albums/18763-black-flag-what-the/-0,2013
4415,/reviews/albums/16023-wet-illustrated-1x1x1/-0,2011
4416,/reviews/albums/14320-heavy-ghost-appendices/-0,2010
4417,/reviews/albums/9642-tha-blue-carpet-treatment/-0,2006
4418,/reviews/albums/19593-spazzkid-promise-ep/-0,2014
4419,/reviews/albums/11109-no-ground-under/-0,2008
4420,/reviews/albums/18099-shining-one-one-one/-0,2013
4421,/reviews/albums/9981-turn-the-lights-out/-0,2007
4422,/reviews/albums/2967-totally-wired-the-rough-trade-anthology/-0,2002
4423,/reviews/albums/14774-is-fixed/-0,2010
4424,/reviews/albums/15989-some-motherfuckers-gonna-be-walking-round-with-a-size-9-diehard-up-their-ass-cause-apparently-they-aint-never-seen-a-short-ac-man-get-bad-ass-on-methadone/-0,2011
4425,/reviews/albums/21113-armz-house-ep/-0,2015
4426,/reviews/albums/4437-no-style-ep/-0,2000
4427,/reviews/albums/20916-free-tc/-0,2015
4428,/reviews/albums/19697-lewis-romantic-times/-0,1985
4429,/reviews/albums/19697-lewis-romantic-times/-0,2014
4430,/reviews/albums/16181-hymns/-0,2012
4431,/reviews/albums/6994-desengano/-0,2002
4432,/reviews/albums/jjjjjerome-ellis-the-clearing/-0,2021
4433,/reviews/albums/10554-the-last-holy-writer/-0,2007
4434,/reviews/albums/various-artists-20-years-of-fabric/-0,2019
4435,/reviews/albums/8271-lst/-0,2005
4436,/reviews/albums/shamir-revelations/-0,2017
4437,/reviews/albums/2748-back-to-the-web/-0,2006
4438,/reviews/albums/12488-bm/-0,2008
4439,/reviews/albums/20352-four-phantoms/-0,2015
4440,/reviews/albums/mike-war-in-my-pen/-0,2018
4441,/reviews/albums/4428-the-bright-side/-0,2002
4442,/reviews/albums/fever-ray-live-at-troxy/-0,2019
4443,/reviews/albums/19417-the-orwells-disgraceland/-0,2014
4444,/reviews/albums/pom-pom-untitled-ii/-0,2019
4445,/reviews/albums/17693-rhye-woman/-0,2013
4446,/reviews/albums/18326-braids-flourishperish/-0,2013
4447,/reviews/albums/9565-and-now-that-im-in-your-shadow/-0,2006
4448,/reviews/albums/5658-victim-of-space/-0,2005
4449,/reviews/albums/offset-father-of-4/-0,2019
4450,/reviews/albums/ozuna-nibiru/-0,2019
4451,/reviews/albums/mach-hommy-machs-hard-lemonade/-0,2020
4452,/reviews/albums/14506-let-me-shine-for-you/-0,2010
4453,/reviews/albums/23063-arca/-0,2017
4454,/reviews/albums/17750-kool-ad-19-63/-0,2013
4455,/reviews/albums/17750-kool-ad-19-63/-1,2013
4456,/reviews/albums/mr-mitch-lazy/-0,2021
4457,/reviews/albums/9590-music-for-the-bluegrass-states/-0,2006
4458,/reviews/albums/18641-courtney-barrett-the-double-lp-a-sea-of-split-peas/-0,2013
4459,/reviews/albums/15091-you-are-the-beat/-0,2011
4460,/reviews/albums/16488-grand-duchy-let-the-people-speak/-0,2012
4461,/reviews/albums/7745-semi-peterson/-0,2004
4462,/reviews/albums/5333-last-clouds/-0,2002
4463,/reviews/albums/14372-ramadanman-ep/-0,2010
4464,/reviews/albums/609-solid-gold-hits/-0,2005
4465,/reviews/albums/8812-wolfmother/-0,2006
4466,/reviews/albums/15985-long-live-the-king-ep/-0,2011
4467,/reviews/albums/haviah-mighty-13th-floor/-0,2019
4468,/reviews/albums/pig-destroyer-head-cage/-0,2018
4469,/reviews/albums/21575-emilys-devolution/-0,2016
4470,/reviews/albums/9856-the-amber-gatherers/-0,2007
4471,/reviews/albums/18307-u-ziq-somerset-avenue-tracks-1992-1995/-0,2013
4472,/reviews/albums/12792-the-invisible-lodger/-0,2009
4473,/reviews/albums/21225-skid-row/-0,2015
4474,/reviews/albums/6014-kila-kila-kila/-0,2004
4475,/reviews/albums/nef-the-pharaoh-mushrooms-and-coloring-books/-0,2019
4476,/reviews/albums/1435-overnight/-0,2001
4477,/reviews/albums/no-rome-its-all-smiles/-0,2021
4478,/reviews/albums/2545-dios-malos/-0,2005
4479,/reviews/albums/9892-slightly-sorry/-0,2007
4480,/reviews/albums/lal-and-mike-waterson-bright-phoebus/-0,1972
4481,/reviews/albums/bts-love-yourself-tear/-0,2018
4482,/reviews/albums/20756-universes/-0,2015
4483,/reviews/albums/dean-blunt-black-metal-2/-0,2021
4484,/reviews/albums/9630-so-divided/-0,2006
4485,/reviews/albums/seun-kuti-and-egypt-80-black-times/-0,2018
4486,/reviews/albums/16894-haha-im-sorry-ep/-0,2012
4487,/reviews/albums/17139-the-tempest/-0,2012
4488,/reviews/albums/22793-brokenlegged/-0,2017
4489,/reviews/albums/1539-parachutes/-0,2000
4490,/reviews/albums/9976-vessels/-0,2007
4491,/reviews/albums/12563-get-young/-0,2008
4492,/reviews/albums/14466-flaws/-0,2010
4493,/reviews/albums/15610-is-this-hyperreal/-0,2011
4494,/reviews/albums/11088-valley-of-fire/-0,2007
4495,/reviews/albums/8794-apologies-to-the-queen-mary/-0,2005
4496,/reviews/albums/16698-endless-flowers/-0,2012
4497,/reviews/albums/serpentwithfeet-deacon/-0,2021
4498,/reviews/albums/9783-the-enemy-chorus/-0,2007
4499,/reviews/albums/12473-beating-back-the-claws-of-the-cold/-0,2008
4500,/reviews/albums/23142-tremendous-sea-of-love/-0,2017
4501,/reviews/albums/17565-broken-english-deluxe-edition/-0,1979
4502,/reviews/albums/17565-broken-english-deluxe-edition/-0,2013
4503,/reviews/albums/3382-peel-sessions/-0,2005
4504,/reviews/albums/7510-greetings-from-michigan-the-great-lakes-state/-0,2003
4505,/reviews/albums/13267-physical-changes/-0,2009
4506,/reviews/albums/10682-our-ill-wills/-0,2007
4507,/reviews/albums/steven-julien-bloodline/-0,2018
4508,/reviews/albums/galcher-lustwerk-200-galcher/-0,2018
4509,/reviews/albums/1694-three-imaginary-boys-deluxe-edition/-0,2004
4510,/reviews/albums/19770-absolutely-free-absolutely-free/-0,2014
4511,/reviews/albums/2276-denali/-0,2002
4512,/reviews/albums/lupe-fiasco-drogas-wave/-0,2018
4513,/reviews/albums/14228-no-singles/-0,2010
4514,/reviews/albums/20796-fwa/-0,2015
4515,/reviews/albums/21145-meow-the-jewels/-0,2015
4516,/reviews/albums/19211-wyrd-visions-half-eaten-guitar/-0,2006
4517,/reviews/albums/19211-wyrd-visions-half-eaten-guitar/-0,2014
4518,/reviews/albums/6681-nyc-1978/-0,2003
4519,/reviews/albums/12316-matador-singles-08/-0,2008
4520,/reviews/albums/21109-riot-boi/-0,2015
4521,/reviews/albums/16496-ruin-3/-0,2012
4522,/reviews/albums/16169-rush-hour-presents-amsterdam-all-stars/-0,2011
4523,/reviews/albums/21480-young-rich-nia-2/-0,2016
4524,/reviews/albums/hot-chip-a-bath-full-of-ecstasy/-0,2019
4525,/reviews/albums/15537-the-errant-charm/-0,2011
4526,/reviews/albums/12677-davy/-0,2009
4527,/reviews/albums/11714-artificial-intelligence-artificial-intelligence-ii/-0,1992
4528,/reviews/albums/11714-artificial-intelligence-artificial-intelligence-ii/-0,2005
4529,/reviews/albums/11714-artificial-intelligence-artificial-intelligence-ii/-1,1994
4530,/reviews/albums/11714-artificial-intelligence-artificial-intelligence-ii/-1,2005
4531,/reviews/albums/5865-death/-0,2003
4532,/reviews/albums/lost-girls-feeling-ep/-0,2018
4533,/reviews/albums/955-broken-social-scene/-0,2005
4534,/reviews/albums/22783-three-worlds-music-from-woolf-works/-0,2017
4535,/reviews/albums/park-jiha-communion/-0,2018
4536,/reviews/albums/11905-extricateshift-workcode-selfish/-0,1990
4537,/reviews/albums/11905-extricateshift-workcode-selfish/-0,2007
4538,/reviews/albums/11905-extricateshift-workcode-selfish/-1,1991
4539,/reviews/albums/11905-extricateshift-workcode-selfish/-1,2007
4540,/reviews/albums/11905-extricateshift-workcode-selfish/-2,1992
4541,/reviews/albums/11905-extricateshift-workcode-selfish/-2,2007
4542,/reviews/albums/wadada-leo-smith-rosa-parks-pure-love-an-oratorio-of-seven-songs/-0,2019
4543,/reviews/albums/18969-lo-fang-blue-film/-0,2014
4544,/reviews/albums/22350-jack-white-acoustic-recordings-1998-2016/-0,2016
4545,/reviews/albums/19129-vermont-vermont/-0,2014
4546,/reviews/albums/9502-beach-house/-0,2006
4547,/reviews/albums/11286-savage-life-2/-0,2008
4548,/reviews/albums/11927-within-these-walls/-0,2007
